county,precinct,HOR_DEM,HOR_REP,HOR_CON,HOR_GRE,HOR_WOR,HOR_IND,HOR_WEP,HOR_REF,Sen_DEM,Sen_REP,Sen_CON,Sen_WOR,Sen_IND,Sen_WEP,Sen_REF,Gov_DEM,Gov_REP,Gov_CON,Gov_GRE,Gov_WOR,Gov_IND,Gov_WEP,Gov_REF,Gov_SAM,Gov_LBT,county_id,original_precinct_name
Erie County,CLAR 016,447,371,78,0,25,7,10,10,403,408,86,18,16,6,3,343,447,99,12,13,10,4,5,2,13,Erie County,CLAR 016
Erie County,CLAR 017,279,215,48,0,6,1,7,10,275,224,54,5,12,4,2,228,256,53,8,2,7,3,2,3,7,Erie County,CLAR 017
Erie County,CLAR 018,211,190,31,0,9,2,4,6,192,194,40,11,9,3,2,168,213,44,9,8,8,1,1,1,1,Erie County,CLAR 018
Erie County,CLAR 019,216,226,45,0,12,2,5,7,196,225,51,10,8,2,2,168,260,54,9,6,5,0,4,3,3,Erie County,CLAR 019
Erie County,CLAR 020,463,374,71,0,10,3,6,11,439,410,71,5,16,5,1,392,440,80,3,7,10,6,4,4,10,Erie County,CLAR 020
Erie County,CLAR 021,425,428,105,0,20,6,15,13,393,442,117,14,18,7,3,309,511,120,10,9,15,4,5,11,15,Erie County,CLAR 021
Erie County,CLAR 022,334,224,34,0,6,4,3,10,318,244,42,1,11,0,3,277,285,44,3,0,6,3,3,6,5,Erie County,CLAR 022
Erie County,CLDN 001,257,210,69,0,29,2,5,7,238,216,80,13,13,3,4,183,259,78,18,7,5,2,5,9,19,Erie County,CLDN 001
Erie County,CLDN 002,200,184,41,0,10,3,2,6,183,192,45,10,4,1,3,139,218,59,8,5,1,2,2,8,4,Erie County,CLDN 002
Erie County,CLDN 003,194,266,56,0,11,3,5,10,182,278,59,8,4,3,1,145,310,70,3,4,5,1,1,1,4,Erie County,CLDN 003
Erie County,COLL 001,191,220,47,0,26,3,0,9,183,232,52,13,13,2,1,124,283,64,6,8,7,0,7,2,9,Erie County,COLL 001
Erie County,COLL 002,125,74,15,0,5,1,1,7,123,85,16,3,5,0,1,93,107,19,3,0,3,2,1,2,5,Erie County,COLL 002
Erie County,COLL 003,160,225,38,0,10,7,3,7,151,233,32,8,12,0,2,106,287,45,2,2,1,0,2,2,7,Erie County,COLL 003
Erie County,COLL 004,210,149,25,0,11,4,5,8,201,158,28,3,12,6,3,154,204,35,4,2,7,1,5,4,2,Erie County,COLL 004
Erie County,CONC 001,212,184,29,0,22,5,8,14,189,219,32,9,10,7,2,141,243,42,12,5,8,2,5,6,12,Erie County,CONC 001
Erie County,CONC 002,145,164,54,0,15,5,3,12,121,180,63,10,11,3,2,100,205,60,7,5,8,0,2,2,12,Erie County,CONC 002
Erie County,CONC 003,200,205,65,0,23,2,3,8,182,223,62,10,12,1,3,128,271,73,5,4,6,1,6,6,6,Erie County,CONC 003
Erie County,CONC 004,133,67,41,0,8,2,6,9,117,85,43,6,9,7,1,89,106,46,4,3,6,3,4,3,8,Erie County,CONC 004
Erie County,CONC 005,232,156,32,0,15,2,3,11,200,183,42,11,11,2,2,149,217,47,9,8,7,2,4,4,16,Erie County,CONC 005
Erie County,CONC 006,97,150,28,0,10,4,1,10,89,168,27,11,2,0,3,59,189,34,2,6,3,0,3,2,5,Erie County,CONC 006
Erie County,CONC 007,242,200,42,0,16,10,6,8,222,225,43,11,20,2,3,160,284,44,9,10,12,3,1,3,13,Erie County,CONC 007
Erie County,CONC 008,136,140,25,0,17,2,6,6,129,141,30,12,10,3,2,92,188,33,2,8,2,2,5,1,6,Erie County,CONC 008
Erie County,CTON 1 001,138,131,0,0,5,0,5,0,130,120,16,3,11,2,3,105,146,18,5,2,5,1,3,2,5,Erie County,CTON 1 001
Erie County,CTON 1 002,307,207,0,0,30,0,11,0,293,188,45,17,15,4,3,223,233,59,7,14,14,2,3,6,16,Erie County,CTON 1 002
Erie County,CTON 1 003,298,190,0,0,29,0,3,0,260,178,49,12,21,4,0,215,204,60,12,8,12,5,3,1,14,Erie County,CTON 1 003
Erie County,CTON 2 001,210,128,0,0,19,0,4,0,197,107,37,12,10,5,3,167,130,38,2,5,12,4,4,0,12,Erie County,CTON 2 001
Erie County,CTON 2 002,181,120,0,0,24,0,3,0,158,108,28,16,13,3,3,133,138,27,10,6,7,1,1,3,5,Erie County,CTON 2 002
